scenario,score,joint_accuracy,building_accuracy,floor_accuracy,eval_loss,model,train_regime,coordinate_mean_euclidean,coordinate_rmse,coordinate_mean_euclidean_m,coordinate_rmse_m
dropout_0.15,-11.072512814590835,,,,0.014045993667548568,set_transformer_coordinate,clean_train,0.12536389101559448,0.16760664570765593,11.072512814590835,14.593466297467456
dropout_0.20,-11.41339109504507,,,,0.015279532253447145,set_transformer_coordinate,clean_train,0.1297275081086279,0.17481151092923952,11.41339109504507,15.234110327380247
dropout_0.25,-11.774296683652969,,,,0.015846895379233103,set_transformer_coordinate,clean_train,0.13319306218660368,0.1780275036759207,11.774296683652969,15.572280796270006
dropout_0.30,-12.059174678568043,,,,0.016801930653831638,set_transformer_coordinate,clean_train,0.1364844154279966,0.183313557518806,12.059174678568043,16.088170652427348
dropout_0.35,-12.917744209987584,,,,0.02264311467905124,set_transformer_coordinate,clean_train,0.14675692228219092,0.212805612193518,12.917744209987584,18.545065200182943
dropout_0.40,-13.443053466178375,,,,0.022892377623478427,set_transformer_coordinate,clean_train,0.1538534811000114,0.21397372559242206,13.443053466178375,18.443792689098263
dropout_0.45,-14.534496799546384,,,,0.026348242477507982,set_transformer_coordinate,clean_train,0.16451055361888914,0.22955714758891446,14.534496799546384,20.340507061994437
dropout_0.50,-16.111874778325753,,,,0.036195548135589416,set_transformer_coordinate,clean_train,0.18173029418730596,0.269055934518462,16.111874778325753,24.08757501002507
dropout_0.60,-17.002659251726033,,,,0.03741789585051507,set_transformer_coordinate,clean_train,0.19101217858877284,0.2735613091565648,17.002659251726033,24.379411322124106
drop0.25_bias3_noise1,-11.658287136783528,,,,0.015217537722616557,set_transformer_coordinate,clean_train,0.13190959678793193,0.1744565211237645,11.658287136783528,15.37714624356665
drop0.35_bias4_noise2,-12.637584052534507,,,,0.018705486530365974,set_transformer_coordinate,clean_train,0.14305830888179208,0.19341916345455681,12.637584052534507,17.057882896582125
drop0.40_bias5_noise3,-13.747710280754147,,,,0.02197835426593181,set_transformer_coordinate,clean_train,0.15364117625820065,0.20965855332531608,13.747710280754147,18.80431090135622
drop0.15_bias6_noise0,-11.16390126765956,,,,0.013582705066587129,set_transformer_coordinate,clean_train,0.12476171582209615,0.16481932893466214,11.16390126765956,14.636831254373446
bias5_only,-10.513276075296393,,,,0.011551953977079513,set_transformer_coordinate,clean_train,0.11772053462604783,0.15199969421310186,10.513276075296393,13.524173269016538
noise3_only,-10.401864781574787,,,,0.011966134982332788,set_transformer_coordinate,clean_train,0.11759538618491801,0.15470057947757487,10.401864781574787,13.458136329628228
